Libertex platform

Conto:	2902148352	Nome:	 	Valute:	EUR	Data del rapporto:	16.06.2020 14:11:33

Strumento	Numero operazione	Direzione	Data di apertura	Prezzo aper.	Data di chiusura	Prezzo chiusura	Importo (€)	Moltiplicatore	Ricevuto (€)	Profitto (€)
Bitcoin	Bitcoin-18524844	Vendi	14/6/2020 13:33	9384.25	14/6/2020 14:26	9372	750	x20	760	10
Bitcoin	Bitcoin-18525212	Vendi	14/6/2020 14:18	9400.5	14/6/2020 14:20	9392.25	1500	x20	1515	15
Bitcoin	Bitcoin-18525045	Vendi	14/6/2020 13:57	9419	14/6/2020 13:57	-	50	x20	-	-
Bitcoin	Bitcoin-18524599	Vendi	14/6/2020 13:50	9413.5	14/6/2020 13:56	9403	50	x20	50.58	0.58
Bitcoin	Bitcoin-18524607	Compra	14/6/2020 13:09	9374	14/6/2020 13:55	9413	20	x20	21.36	1.36
Bitcoin	Bitcoin-18522803	Compra	14/6/2020 13:04	9380	14/6/2020 13:55	9414	50	x20	52.87	2.87
Bitcoin	Bitcoin-18522790	Compra	14/6/2020 12:30	9408.74	14/6/2020 13:51	9415.25	2550	x20	2565	15
Bitcoin	Bitcoin-18522794	Compra	14/6/2020 12:30	9396.4	14/6/2020 13:50	9406.75	1050	x20	1065	15
Bitcoin	Bitcoin-18524839	Compra	14/6/2020 13:33	9384.1	14/6/2020 13:49	9400	250	x20	255	5
Bitcoin	Bitcoin-18524614	Compra	14/6/2020 13:09	9370	14/6/2020 13:30	9390	50	x20	51.28	1.28
Bitcoin	Bitcoin-18521896	Vendi	14/6/2020 6:52	9394.64	14/6/2020 13:05	9381.25	520	x20	529.78	9.78
Bitcoin	Bitcoin-18522288	Vendi	14/6/2020 8:08	9413.5	14/6/2020 13:04	9393.5	20	x20	20.55	0.55
Bitcoin	Bitcoin-18522281	Vendi	14/6/2020 8:08	9418.25	14/6/2020 13:03	9397.25	20	x20	20.57	0.57
Bitcoin	Bitcoin-18523093	Vendi	14/6/2020 10:01	9413.5	14/6/2020 13:01	9394	50	x20	51.54	1.54
Bitcoin	Bitcoin-18521825	Vendi	14/6/2020 8:13	9430.5	14/6/2020 13:01	9394	20	x20	21.08	1.08
Bitcoin	Bitcoin-18521828	Vendi	14/6/2020 11:24	9439	14/6/2020 12:59	9405.25	20	x20	21.04	1.04
Bitcoin	Bitcoin-18524548	Compra	14/6/2020 12:58	9430	14/6/2020 12:58	-	50	x20	-	-
Bitcoin	Bitcoin-18521827	Vendi	14/6/2020 8:55	9433.25	14/6/2020 12:57	9407.5	20	x20	21.02	1.02
Bitcoin	Bitcoin-18523205	Vendi	14/6/2020 10:24	9426	14/6/2020 12:57	9407.5	50	x20	51.53	1.53
Bitcoin	Bitcoin-18523740	Vendi	14/6/2020 11:23	9437.75	14/6/2020 12:57	9407.5	50	x20	52.41	2.41
Bitcoin	Bitcoin-18523701	Vendi	14/6/2020 11:23	9438.5	14/6/2020 12:57	9407.5	50	x20	52.64	2.64
Bitcoin	Bitcoin-18523948	Vendi	14/6/2020 11:47	9433.5	14/6/2020 12:57	9407.25	50	x20	52.25	2.25
Bitcoin	Bitcoin-18521829	Vendi	14/6/2020 11:34	9442.25	14/6/2020 12:57	9407	20	x20	21.17	1.17
Bitcoin	Bitcoin-18522300	Vendi	14/6/2020 8:11	9420.99	14/6/2020 12:27	9414	2520	x20	2530.55	10.55
Bitcoin	Bitcoin-18523684	Vendi	14/6/2020 11:20	9430	14/6/2020 11:20	-	50	x20	-	-
Bitcoin	Bitcoin-18521824	Compra	14/6/2020 6:34	9422.25	14/6/2020 11:19	9432.25	20	x20	20.1	0.1
Bitcoin	Bitcoin-18522294	Compra	14/6/2020 8:10	9405	14/6/2020 11:19	9432.75	20	x20	20.83	0.83
Bitcoin	Bitcoin-18523216	Compra	14/6/2020 10:18	9419.75	14/6/2020 11:18	9432.25	20	x20	20.21	0.21
Bitcoin	Bitcoin-18523212	Compra	14/6/2020 10:19	9418.5	14/6/2020 11:18	9432.75	20	x20	20.3	0.3
Bitcoin	Bitcoin-18522783	Compra	14/6/2020 9:18	9413	14/6/2020 11:17	9434.75	50	x20	51.56	1.56
Bitcoin	Bitcoin-18523092	Compra	14/6/2020 10:00	9413.25	14/6/2020 11:17	9434.5	50	x20	51.67	1.67
Bitcoin	Bitcoin-18521822	Compra	14/6/2020 6:34	9419.12	14/6/2020 11:07	9429.75	2030	x20	2045	15
Bitcoin	Bitcoin-18522305	Compra	14/6/2020 8:10	9415.42	14/6/2020 10:15	9426.25	2020	x20	2044.76	24.76
Bitcoin	Bitcoin-18522824	Compra	14/6/2020 9:23	9417.82	14/6/2020 10:15	9426.25	1520	x20	1535.2	15.2
Bitcoin	Bitcoin-18521894	Compra	14/6/2020 6:52	9390	14/6/2020 8:09	9420.25	20	x20	21.03	1.03
Bitcoin	Bitcoin-18521899	Compra	14/6/2020 7:00	9379.75	14/6/2020 8:05	9411.75	20	x20	21.08	1.08
Bitcoin	Bitcoin-18519035	Vendi	13/6/2020 22:00	9435	14/6/2020 6:26	9424.75	500	x20	504.5	4.5
Bitcoin	Bitcoin-18518885	Compra	13/6/2020 19:50	9426.02	13/6/2020 23:18	9467	550	x20	575	25
Bitcoin	Bitcoin-18517235	Compra	13/6/2020 19:53	9410.39	13/6/2020 23:15	9454	700	x20	750	50
Bitcoin	Bitcoin-18518969	Compra	13/6/2020 20:00	9379.37	13/6/2020 20:15	9386.5	1000	x20	1003.99	3.99
Bitcoin	Bitcoin-18512761	Vendi	13/6/2020 6:33	9413.5	13/6/2020 20:14	9385.25	50	x20	52.46	2.46
Bitcoin	Bitcoin-18515855	Compra	13/6/2020 19:53	9383.75	13/6/2020 19:59	9405.25	20	x20	20.46	0.46
Bitcoin	Bitcoin-18517264	Vendi	13/6/2020 16:15	9423.75	13/6/2020 19:58	9401.75	50	x20	51.85	1.85
Bitcoin	Bitcoin-18516696	Vendi	13/6/2020 15:05	9446.25	13/6/2020 19:57	9413.75	20	x20	21.22	1.22
Bitcoin	Bitcoin-18518367	Vendi	13/6/2020 19:44	9455.75	13/6/2020 19:51	9422.75	50	x20	53.22	3.22
Bitcoin	Bitcoin-18516812	Vendi	13/6/2020 19:44	9467.5	13/6/2020 19:51	9426.5	20	x20	21.47	1.47
Bitcoin	Bitcoin-18516830	Vendi	13/6/2020 19:44	9466.5	13/6/2020 19:51	9434.5	50	x20	52.53	2.53
Bitcoin	Bitcoin-18515865	Vendi	13/6/2020 13:52	9430	13/6/2020 19:50	9415.25	500	x20	510	10
Bitcoin	Bitcoin-18518301	Vendi	13/6/2020 19:44	9455.75	13/6/2020 19:50	9440.5	1000	x20	1025	25
Bitcoin	Bitcoin-18513888	Vendi	13/6/2020 19:44	9473.5	13/6/2020 19:50	9450.5	50	x20	51.79	1.79
Bitcoin	Bitcoin-18516682	Compra	13/6/2020 15:04	9439.75	13/6/2020 19:48	9478.5	20	x20	21.45	1.45
Bitcoin	Bitcoin-18516842	Compra	13/6/2020 15:20	9449.77	13/6/2020 19:44	9467.5	1050	x20	1076	26
Bitcoin	Bitcoin-18518351	Compra	13/6/2020 18:58	9440	13/6/2020 19:44	9455.75	500	x20	510	10
Bitcoin	Bitcoin-18513945	Vendi	13/6/2020 9:28	9450.75	13/6/2020 18:35	9442.75	20	x10	20.07	0.07
Bitcoin	Bitcoin-18517124	Compra	13/6/2020 15:56	9429.25	13/6/2020 18:35	9442.75	20	x20	20.33	0.33
Bitcoin	Bitcoin-18517070	Compra	13/6/2020 16:10	9427.25	13/6/2020 18:34	9442.5	50	x20	51.24	1.24
Bitcoin	Bitcoin-18516406	Compra	13/6/2020 16:10	9423.25	13/6/2020 18:34	9442.5	50	x20	51.35	1.35
Bitcoin	Bitcoin-18517411	Compra	13/6/2020 16:34	9437	13/6/2020 18:34	9442	500	x20	501.05	1.05
Bitcoin	Bitcoin-18516689	Compra	13/6/2020 15:35	9437.48	13/6/2020 17:33	9449.25	2020	x20	2040.2	20.2
Bitcoin	Bitcoin-18517413	Vendi	13/6/2020 16:34	9437.5	13/6/2020 17:05	9424.5	500	x20	508	8
Bitcoin	Bitcoin-18517406	Vendi	13/6/2020 16:33	9440	13/6/2020 16:45	-	800	x20	-	-
Bitcoin	Bitcoin-18517263	Compra	13/6/2020 16:14	9424	13/6/2020 16:34	9437	50	x20	50.95	0.95
Bitcoin	Bitcoin-18517132	Compra	13/6/2020 16:10	9424.22	13/6/2020 16:32	9433.5	720	x20	730.21	10.21
Bitcoin	Bitcoin-18516586	Vendi	13/6/2020 14:55	9448.75	13/6/2020 16:12	9425.25	50	x20	52.43	2.43
Bitcoin	Bitcoin-18516786	Vendi	13/6/2020 15:13	9461.75	13/6/2020 16:12	9425.25	20	x20	21.31	1.31
Bitcoin	Bitcoin-18516845	Vendi	13/6/2020 15:21	9449.75	13/6/2020 16:12	9421.75	50	x20	52.38	2.38
Bitcoin	Bitcoin-18517138	Vendi	13/6/2020 15:58	9437.07	13/6/2020 16:12	9421	750	x20	770.55	20.55
Bitcoin	Bitcoin-18516604	Vendi	13/6/2020 14:57	9453.25	13/6/2020 15:55	9429.25	50	x20	52.06	2.06
Bitcoin	Bitcoin-18516749	Vendi	13/6/2020 15:10	9455.05	13/6/2020 15:32	9439	550	x20	563.9	13.9
Bitcoin	Bitcoin-18516648	Vendi	13/6/2020 15:13	9462.25	13/6/2020 15:20	9450.25	500	x20	505.81	5.81
Bitcoin	Bitcoin-18516677	Vendi	13/6/2020 15:13	9460.25	13/6/2020 15:17	9453.5	50	x20	50.02	0.02
Bitcoin	Bitcoin-18516806	Compra	13/6/2020 15:15	9455	13/6/2020 15:15	-	500	x20	-	-
Bitcoin	Bitcoin-18516161	Vendi	13/6/2020 15:13	9465	13/6/2020 15:15	9456.25	500	x20	501.84	1.84
Bitcoin	Bitcoin-18513944	Compra	13/6/2020 9:27	9451.25	13/6/2020 15:14	9463.5	20	x10	20.14	0.14
Bitcoin	Bitcoin-18516384	Compra	13/6/2020 14:55	9445.25	13/6/2020 15:14	9465	50	x20	51.4	1.4
Bitcoin	Bitcoin-18516631	Compra	13/6/2020 15:04	9440	13/6/2020 15:13	9461.25	50	x20	51.72	1.72
Bitcoin	Bitcoin-18516627	Vendi	13/6/2020 15:01	9457.06	13/6/2020 15:04	9449.5	2550	x20	2568.98	18.98
Bitcoin	Bitcoin-18513911	Compra	13/6/2020 9:24	9465	13/6/2020 14:58	-	20	x5	-	-
Bitcoin	Bitcoin-18516165	Compra	13/6/2020 14:14	9440	13/6/2020 14:56	9449.75	50	x20	50.82	0.82
Bitcoin	Bitcoin-18516522	Compra	13/6/2020 14:49	9430.25	13/6/2020 14:56	9448.25	20	x20	20.36	0.36
Bitcoin	Bitcoin-18516240	Compra	13/6/2020 14:37	9430	13/6/2020 14:56	9444.5	50	x20	51.11	1.11
Bitcoin	Bitcoin-18516191	Compra	13/6/2020 14:18	9434.5	13/6/2020 14:55	9448	600	x20	612.18	12.18
Bitcoin	Bitcoin-18516202	Compra	13/6/2020 14:19	9435.11	13/6/2020 14:54	9438.75	2550	x20	2559.22	9.22
Bitcoin	Bitcoin-18516177	Compra	13/6/2020 14:38	9425	13/6/2020 14:38	9431	500	x20	502.12	2.12
Bitcoin	Bitcoin-18516179	Compra	13/6/2020 14:16	9439	13/6/2020 14:17	-	20	x20	-	-
Bitcoin	Bitcoin-18513840	Compra	13/6/2020 9:32	9439.25	13/6/2020 14:15	9451.5	500	x20	507.15	7.15
Bitcoin	Bitcoin-18513595	Compra	13/6/2020 10:25	9418.25	13/6/2020 14:12	9455	20	x20	21.28	1.28
Bitcoin	Bitcoin-18513215	Vendi	13/6/2020 7:49	9442.5	13/6/2020 13:36	9418	50	x20	51.74	1.74
Bitcoin	Bitcoin-18512748	Compra	13/6/2020 11:22	9388.5	13/6/2020 13:35	9415.75	50	x20	52.36	2.36
Bitcoin	Bitcoin-18514331	Compra	13/6/2020 10:31	9410.25	13/6/2020 10:42	9421.5	20	x20	20.2	0.2
Bitcoin	Bitcoin-18514359	Compra	13/6/2020 10:34	9406.27	13/6/2020 10:42	9427.25	1020	x20	1050	30
Bitcoin	Bitcoin-18513848	Vendi	13/6/2020 9:18	9454.25	13/6/2020 9:29	9443	500	x20	505	5
Bitcoin	Bitcoin-18513873	Vendi	13/6/2020 9:20	9468.25	13/6/2020 9:21	9454.25	20	x20	20.27	0.27
Bitcoin	Bitcoin-18513822	Vendi	13/6/2020 9:20	9470.75	13/6/2020 9:21	9455.75	50	x20	50.79	0.79
Bitcoin	Bitcoin-18513862	Vendi	13/6/2020 9:20	9470.75	13/6/2020 9:20	9459.25	500	x20	504.22	4.22
Bitcoin	Bitcoin-18513370	Compra	13/6/2020 8:09	9433.75	13/6/2020 9:17	9458.75	20	x20	20.78	0.78
Bitcoin	Bitcoin-18513835	Compra	13/6/2020 9:16	9443	13/6/2020 9:16	-	3000	x20	-	-
Bitcoin	Bitcoin-18513375	Compra	13/6/2020 8:09	9430	13/6/2020 9:15	9453.5	20	x20	20.74	0.74
Bitcoin	Bitcoin-18512758	Compra	13/6/2020 6:22	9423.15	13/6/2020 7:31	9430.5	550	x20	553.64	3.64
GBP/USD	GBPUSD-18501927	Vendi	12/6/2020 19:50	1.2513	12/6/2020 20:40	1.25332	50	x600	-	-
GBP/USD	GBPUSD-18505093	Vendi	12/6/2020 18:22	1.24786	12/6/2020 19:30	1.25037	20	x50	17.91	-2.09
GBP/USD	GBPUSD-18505048	Vendi	12/6/2020 18:25	1.2486	12/6/2020 19:30	1.25033	50	x500	13.65	-36.35
GBP/USD	GBPUSD-18505079	Vendi	12/6/2020 18:25	1.2487	12/6/2020 19:11	1.2507	50	x600	-	-
GBP/USD	GBPUSD-18505033	Vendi	12/6/2020 18:25	1.2483	12/6/2020 19:11	1.25073	50	x500	-	-
GBP/USD	GBPUSD-18505001	Vendi	12/6/2020 18:19	1.24811	12/6/2020 18:20	1.24774	50	x500	55.9	5.9
GBP/USD	GBPUSD-18501920	Vendi	12/6/2020 16:56	1.2515	12/6/2020 18:18	-	500	x600	-	-
GBP/USD	GBPUSD-18501911	Vendi	12/6/2020 16:56	1.2525	12/6/2020 18:17	-	500	x600	-	-
GBP/USD	GBPUSD-18501889	Vendi	12/6/2020 16:55	1.25172	12/6/2020 18:17	-	500	x600	-	-
GBP/USD	GBPUSD-18501244	Vendi	12/6/2020 16:36	1.252	12/6/2020 18:17	-	50	x200	-	-
GBP/USD	GBPUSD-18501208	Vendi	12/6/2020 16:35	1.25159	12/6/2020 18:17	-	50	x80	-	-
GBP/USD	GBPUSD-18500059	Vendi	12/6/2020 16:03	1.25313	12/6/2020 18:17	-	50	x80	-	-
GBP/USD	GBPUSD-18499061	Vendi	12/6/2020 15:40	1.25506	12/6/2020 18:17	-	50	x600	-	-
GBP/USD	GBPUSD-18499013	Vendi	12/6/2020 15:39	1.25512	12/6/2020 18:17	-	50	x600	-	-
GBP/USD	GBPUSD-18486014	Vendi	12/6/2020 10:42	1.2648	12/6/2020 18:17	-	50	x50	-	-
GBP/USD	GBPUSD-18485994	Vendi	12/6/2020 10:41	1.26385	12/6/2020 18:17	-	20	x50	-	-
GBP/USD	GBPUSD-18500014	Compra	12/6/2020 16:09	1.25147	12/6/2020 18:16	1.24797	20	x50	17.15	-2.85
GBP/USD	GBPUSD-18499152	Compra	12/6/2020 15:42	1.25349	12/6/2020 18:16	1.24797	50	x50	38.86	-11.14
GBP/USD	GBPUSD-18479579	Compra	12/6/2020 8:22	1.26303	12/6/2020 18:16	1.24797	20	x20	15.2	-4.8
GBP/USD	GBPUSD-18501171	Compra	12/6/2020 16:35	1.25104	12/6/2020 18:16	1.24797	20	x80	15.96	-4.04
GBP/USD	GBPUSD-18501191	Vendi	12/6/2020 16:35	1.25103	12/6/2020 18:16	1.24797	50	x80	59.54	9.54
GBP/USD	GBPUSD-18499244	Compra	12/6/2020 15:43	1.25365	12/6/2020 16:55	1.25121	6000	x50	5395.76	-604.24
GBP/USD	GBPUSD-18500306	Vendi	12/6/2020 16:14	1.25243	12/6/2020 16:34	1.25127	50	x80	53.43	3.43
GBP/USD	GBPUSD-18499528	Compra	12/6/2020 15:50	1.25208	12/6/2020 16:14	1.25259	70	x600	84.7	14.7
GBP/USD	GBPUSD-18499857	Compra	12/6/2020 15:58	1.25203	12/6/2020 16:14	1.25241	70	x600	80.43	10.43
GBP/USD	GBPUSD-18499809	Compra	12/6/2020 15:57	1.25196	12/6/2020 16:14	1.25231	520	x600	590.07	70.07
GBP/USD	GBPUSD-18499519	Vendi	12/6/2020 15:50	1.25319	12/6/2020 16:08	1.25159	50	x50	53.04	3.04
GBP/USD	GBPUSD-18500093	Vendi	12/6/2020 16:04	1.25225	12/6/2020 16:08	1.25178	6020	x80	6175.61	155.61
GBP/USD	GBPUSD-18499921	Compra	12/6/2020 16:00	1.25208	12/6/2020 16:06	1.25242	6020	x600	6754.47	734.47
GBP/USD	GBPUSD-18499300	Vendi	12/6/2020 15:44	1.25278	12/6/2020 16:02	1.25152	20	x50	20.93	0.93
GBP/USD	GBPUSD-18499260	Vendi	12/6/2020 15:44	1.25323	12/6/2020 15:44	1.25277	6000	x50	6096.94	96.94
GBP/USD	GBPUSD-18498946	Vendi	12/6/2020 15:38	1.25442	12/6/2020 15:41	1.25397	50	x600	58.48	8.48
GBP/USD	GBPUSD-18498154	Vendi	12/6/2020 15:39	1.2546	12/6/2020 15:40	1.25438	500	x600	534.67	34.67
GBP/USD	GBPUSD-18497812	Vendi	12/6/2020 15:15	1.2541	12/6/2020 15:21	1.25354	50	x100	51.93	1.93
GBP/USD	GBPUSD-18478244	Vendi	12/6/2020 7:47	1.2605	12/6/2020 15:15	1.25429	20	x50	24.86	4.86
GBP/USD	GBPUSD-18486524	Vendi	12/6/2020 10:57	1.262	12/6/2020 15:15	1.25433	20	x50	26.01	6.01
GBP/USD	GBPUSD-18478130	Vendi	12/6/2020 7:44	1.25963	12/6/2020 15:15	1.25408	20	x20	21.73	1.73
GBP/USD	GBPUSD-18478089	Vendi	12/6/2020 7:46	1.26014	12/6/2020 15:15	1.25414	50	x50	61.73	11.73
GBP/USD	GBPUSD-18460695	Compra	11/6/2020 18:33	1.26157	12/6/2020 15:14	1.25386	6020	x20	5276.08	-743.92
GBP/USD	GBPUSD-18482455	Compra	12/6/2020 9:30	1.26348	12/6/2020 15:14	1.25384	6020	x50	3705.91	-2314.09
GBP/USD	GBPUSD-18497700	Vendi	12/6/2020 15:13	1.25449	12/6/2020 15:14	1.25399	6000	x100	6193.7	193.7
GBP/USD	GBPUSD-18478490	Vendi	12/6/2020 7:54	1.26261	12/6/2020 15:13	1.25449	20	x50	26.34	6.34
GBP/USD	GBPUSD-18484662	Compra	12/6/2020 10:07	1.26413	12/6/2020 15:13	1.25456	20	x50	12.37	-7.63
GBP/USD	GBPUSD-18485638	Compra	12/6/2020 10:32	1.2638	12/6/2020 15:12	1.2546	20	x100	5.32	-14.68
GBP/USD	GBPUSD-18485683	Compra	12/6/2020 10:33	1.26354	12/6/2020 15:12	1.25452	20	x100	5.6	-14.4
GBP/USD	GBPUSD-18480652	Compra	12/6/2020 10:36	1.26227	12/6/2020 15:12	1.25452	20	x50	13.8	-6.2
GBP/USD	GBPUSD-18489524	Compra	12/6/2020 12:19	1.26141	12/6/2020 15:12	1.2545	20	x100	8.89	-11.11
GBP/USD	GBPUSD-18478601	Compra	12/6/2020 13:00	1.259	12/6/2020 15:12	1.25452	20	x100	12.74	-7.26
GBP/USD	GBPUSD-18489515	Compra	12/6/2020 12:20	1.26107	12/6/2020 14:53	1.25486	50	x200	-	-
GBP/USD	GBPUSD-18489186	Compra	12/6/2020 12:10	1.26148	12/6/2020 14:41	1.25525	50	x200	-	-
GBP/USD	GBPUSD-18478119	Compra	12/6/2020 13:01	1.25878	12/6/2020 14:31	1.25675	50	x600	-	-
GBP/USD	GBPUSD-18488417	Compra	12/6/2020 11:48	1.26302	12/6/2020 14:31	1.25676	20	x200	-	-
GBP/USD	GBPUSD-18486491	Compra	12/6/2020 12:12	1.26104	12/6/2020 12:17	1.26133	6020	x200	6225.81	205.81
GBP/USD	GBPUSD-18486475	Compra	12/6/2020 12:13	1.26086	12/6/2020 12:16	1.26111	6020	x600	6466.41	446.41
GBP/USD	GBPUSD-18487227	Compra	12/6/2020 11:54	1.2621	12/6/2020 12:01	1.26244	20	x500	22.02	2.02
GBP/USD	GBPUSD-18487211	Compra	12/6/2020 11:56	1.26188	12/6/2020 12:01	1.26241	50	x600	60.34	10.34
GBP/USD	GBPUSD-18485956	Vendi	12/6/2020 11:27	1.26305	12/6/2020 11:57	1.2616	20	x50	21.08	1.08
GBP/USD	GBPUSD-18485976	Vendi	12/6/2020 11:31	1.26327	12/6/2020 11:57	1.26157	50	x50	53.25	3.25
GBP/USD	GBPUSD-18479691	Compra	12/6/2020 10:36	1.26218	12/6/2020 11:39	1.26331	50	x50	52.1	2.1
GBP/USD	GBPUSD-18485863	Compra	12/6/2020 10:37	1.26221	12/6/2020 11:39	1.26345	50	x200	59.22	9.22
GBP/USD	GBPUSD-18485898	Compra	12/6/2020 10:38	1.26152	12/6/2020 11:14	1.26207	20	x200	21.44	1.44
GBP/USD	GBPUSD-18486067	Compra	12/6/2020 10:45	1.26144	12/6/2020 11:14	1.26216	50	x200	54.95	4.95
GBP/USD	GBPUSD-18485963	Compra	12/6/2020 10:40	1.26169	12/6/2020 11:14	1.26207	6020	x50	6095.6	75.6
GBP/USD	GBPUSD-18478320	Compra	12/6/2020 10:48	1.26069	12/6/2020 10:54	1.26095	6050	x200	6229.78	179.78
GBP/USD	GBPUSD-18477869	Compra	12/6/2020 7:37	1.25939	12/6/2020 10:39	1.26136	20	x100	23.02	3.02
GBP/USD	GBPUSD-18479731	Vendi	12/6/2020 8:24	1.26303	12/6/2020 10:39	1.26137	20	x100	22.52	2.52
GBP/USD	GBPUSD-18483268	Vendi	12/6/2020 9:35	1.26318	12/6/2020 10:39	1.26158	50	x50	53.03	3.03
GBP/USD	GBPUSD-18484782	Vendi	12/6/2020 10:15	1.2645	12/6/2020 10:38	1.26158	20	x100	24.49	4.49
GBP/USD	GBPUSD-18478409	Vendi	12/6/2020 7:52	1.26167	12/6/2020 10:38	1.26155	6000	x50	6010.7	10.7
GBP/USD	GBPUSD-18478506	Vendi	12/6/2020 7:55	1.26243	12/6/2020 10:36	1.26221	6020	x50	6047.68	27.68
GBP/USD	GBPUSD-18483432	Vendi	12/6/2020 9:41	1.26339	12/6/2020 10:35	1.26271	6020	x200	6587.53	567.53
GBP/USD	GBPUSD-18484168	Vendi	12/6/2020 9:56	1.26371	12/6/2020 10:32	1.26353	6020	x100	6066.01	46.01
GBP/USD	GBPUSD-18485290	Compra	12/6/2020 10:23	1.264	12/6/2020 10:26	1.26438	6050	x100	6196.73	146.73
GBP/USD	GBPUSD-18478264	Vendi	12/6/2020 7:48	1.26409	12/6/2020 10:11	1.2636	520	x200	554.81	34.81
GBP/USD	GBPUSD-18484087	Vendi	12/6/2020 9:56	1.2643	12/6/2020 10:10	1.26348	20	x100	21.19	1.19
GBP/USD	GBPUSD-18484112	Vendi	12/6/2020 9:56	1.2644	12/6/2020 10:10	1.26355	50	x100	52.98	2.98
GBP/USD	GBPUSD-18480233	Compra	12/6/2020 8:39	1.26229	12/6/2020 9:56	1.26423	20	x50	21.47	1.47
GBP/USD	GBPUSD-18483332	Compra	12/6/2020 9:36	1.26315	12/6/2020 9:56	1.26418	50	x50	51.89	1.89
GBP/USD	GBPUSD-18482651	Compra	12/6/2020 9:22	1.26349	12/6/2020 9:55	1.26417	6000	x50	6143.64	143.64
GBP/USD	GBPUSD-18483998	Vendi	12/6/2020 9:53	1.2643	12/6/2020 9:55	-	50	x600	-	-
GBP/USD	GBPUSD-18483906	Vendi	12/6/2020 9:52	1.26376	12/6/2020 9:53	1.26363	50	x500	51.08	1.08
GBP/USD	GBPUSD-18483722	Compra	12/6/2020 9:48	1.26299	12/6/2020 9:52	1.26364	50	x200	54.39	4.39
GBP/USD	GBPUSD-18480818	Vendi	12/6/2020 8:45	1.26352	12/6/2020 9:38	1.26256	20	x100	21.41	1.41
GBP/USD	GBPUSD-18481922	Compra	12/6/2020 9:12	1.26295	12/6/2020 9:21	1.26366	50	x50	51.25	1.25
GBP/USD	GBPUSD-18480016	Vendi	12/6/2020 8:45	1.26373	12/6/2020 8:59	1.26309	50	x600	63.65	13.65
GBP/USD	GBPUSD-18481366	Vendi	12/6/2020 8:56	1.26371	12/6/2020 8:59	1.2631	6000	x50	6124.63	124.63
GBP/USD	GBPUSD-18480050	Vendi	12/6/2020 8:45	1.26343	12/6/2020 8:59	1.26314	6020	x600	6607.11	587.11
GBP/USD	GBPUSD-18478288	Vendi	12/6/2020 7:48	1.26136	12/6/2020 8:46	1.26431	50	x200	25.93	-24.07
GBP/USD	GBPUSD-18460743	Vendi	12/6/2020 7:52	1.26197	12/6/2020 8:45	1.26378	20	x200	13.99	-6.01
GBP/USD	GBPUSD-18479872	Vendi	12/6/2020 8:27	1.26324	12/6/2020 8:29	1.26299	500	x600	541.55	41.55
GBP/USD	GBPUSD-18478533	Vendi	12/6/2020 7:55	1.26286	12/6/2020 8:23	1.26267	6020	x50	6045.25	25.25
GBP/USD	GBPUSD-18464000	Compra	12/6/2020 0:08	1.25625	12/6/2020 0:14	1.25572	50	x600	34.83	-15.17
GBP/USD	GBPUSD-18463858	Vendi	11/6/2020 19:41	1.2595	11/6/2020 22:16	1.25811	50	x600	80.15	30.15
GBP/USD	GBPUSD-18460710	Vendi	11/6/2020 18:33	1.26129	11/6/2020 19:37	1.25891	20	x500	38.27	18.27
GBP/USD	GBPUSD-18459552	Vendi	11/6/2020 18:05	1.2611	11/6/2020 19:37	1.2589	50	x50	54.22	4.22
GBP/USD	GBPUSD-18458879	Compra	11/6/2020 19:26	1.25869	11/6/2020 19:37	1.25891	20	x600	21.47	1.47
GBP/USD	GBPUSD-18459611	Vendi	11/6/2020 18:06	1.26115	11/6/2020 19:37	1.2589	6050	x10	6153.42	103.42
GBP/USD	GBPUSD-18460161	Vendi	11/6/2020 18:20	1.26144	11/6/2020 19:37	1.25891	20	x600	43.4	23.4
GBP/USD	GBPUSD-18458821	Vendi	11/6/2020 17:52	1.25971	11/6/2020 19:37	1.2589	20	x50	20.59	0.59
GBP/USD	GBPUSD-18459728	Vendi	11/6/2020 18:09	1.26107	11/6/2020 19:37	1.2589	6050	x50	6554.17	504.17
GBP/USD	GBPUSD-18460247	Vendi	11/6/2020 18:22	1.26166	11/6/2020 18:32	1.26141	6020	x600	6538.55	518.55
GBP/USD	GBPUSD-18459806	Compra	11/6/2020 18:11	1.26157	11/6/2020 18:21	1.26179	6050	x50	6081.58	31.58
GBP/USD	GBPUSD-18459181	Compra	11/6/2020 17:56	1.26116	11/6/2020 18:18	1.26135	6020	x10	6024.81	4.81
GBP/USD	GBPUSD-18459323	Compra	11/6/2020 17:59	1.26103	11/6/2020 18:05	1.2614	6000	x200	6261.69	261.69
GBP/USD	GBPUSD-18459339	Vendi	11/6/2020 18:00	1.26092	11/6/2020 18:00	1.26063	6000	x200	6185.57	185.57
GBP/USD	GBPUSD-18459242	Compra	11/6/2020 17:57	1.26072	11/6/2020 17:59	1.26085	6020	x200	6064.4	44.4
GBP/USD	GBPUSD-18459085	Vendi	11/6/2020 17:55	1.26048	11/6/2020 17:57	1.26023	6050	x100	6129.47	79.47
GBP/USD	GBPUSD-18459145	Vendi	11/6/2020 17:55	1.26151	11/6/2020 17:56	1.26069	20	x100	21.16	1.16
GBP/USD	GBPUSD-18456969	Compra	11/6/2020 17:09	1.26106	11/6/2020 17:55	1.26138	6020	x50	6076.31	56.31
